smiles,pert_iname,broad_id,activity_model_0,activity_model_1,activity_model_2,activity_model_3,activity_model_4,activity_model_5,activity_model_6,activity_model_7,activity_model_8,activity_model_9
Cn1c(Nc2ccc(cc2)C(F)(F)F)nc2cc(Oc3ccnc(c3)-c3ncc([nH]3)C(F)(F)F)ccc12,RAF265,BRD-K93123848-001-04-1,0.17943168,0.37855414,0.27022642,0.5244734,0.29706103,0.6344253,0.6255739,0.6294572,0.7446232,0.5058908
CCCCCCCCc1ccc(cc1)-c1ccc(cc1)C(O)=O,AC-55649,BRD-K93176058-001-03-6,0.25373465,0.38644743,0.35363302,0.29448107,0.36947474,0.52713203,0.3731054,0.40103057,0.38878554,0.59759885
COc1ccccc1N1CCN(CCN2C(=O)c3ccccc3C(C)(C)C2=O)CC1,ARC-239,BRD-K93188295-300-02-2,0.0749548,0.01234858,0.028209442,0.012602743,0.030465106,0.067802176,0.04723968,0.016407466,0.023401009,0.04646106
OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O,sodium-gluconate,BRD-K93201765-001-01-0,0.041759204,0.09548907,0.1543648,0.19450083,0.16761306,0.222328,0.14962277,0.18115708,0.05001808,0.28234512
CCOc1cc(ccc1OC)[C@@H](CS(C)(=O)=O)N1C(=O)c2cccc(NC(C)=O)c2C1=O,apremilast,BRD-K93208532-001-02-5,0.057561766,0.073742,0.12422509,0.048190583,0.045806386,0.2751151,0.083265215,0.14811376,0.0961156,0.29046422
CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,PD-166285,BRD-K93217218-300-01-5,0.19237357,0.18250106,0.13547696,0.3852212,0.13114502,0.19141355,0.06852034,0.058991652,0.057773426,0.27894238
CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(\C=C(/C)C(O)=O)c(Cl)c3)n2)c1OC,lusutrombopag,BRD-K93228461-001-02-9,0.11067942,0.020501459,0.17831524,0.28614622,0.031119056,0.2899719,0.062704526,0.032428134,0.07711713,0.43785557
CC[C@@H](CO)NCCN[C@@H](CC)CO,ethambutol,BRD-K93231391-300-05-6,0.044138554,0.02100523,0.023934437,0.038750734,0.019248433,0.04955508,0.059754204,0.050273523,0.058535278,0.09974894
Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C(N)=O,dinitolmide,BRD-K93240442-001-08-4,0.5251048,0.5215344,0.719597,0.50793904,0.5250383,0.75082463,0.50134385,0.57255274,0.5719935,0.779865
Cn1cc(C[C@@H](N)C(O)=O)c2ccccc12,indoximod,BRD-K93255255-001-02-1,0.07365019,0.075737424,0.09439734,0.15769334,0.07876399,0.39960074,0.18193428,0.16032906,0.10265156,0.31855667
[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc1ccccc1,GW-9662,BRD-K93258693-001-16-5,0.21257609,0.20682217,0.52815044,0.3601251,0.51242685,0.53678524,0.34802923,0.28038657,0.3332423,0.5256269
FC(F)(F)c1cc(NC(=O)Nc2c(Br)cc(Br)cc2-c2nn[nH]n2)cc(c1)C(F)(F)F,NS-5806,BRD-K93314017-001-01-7,0.8884956,0.8376057,0.94878656,0.96850485,0.9197058,0.65920943,0.83246994,0.8969849,0.928769,0.6102748
Fc1cccc(c1)N1CNC(=O)C11CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,VU0364739,BRD-K93317811-003-02-2,0.039725263,0.042487398,0.04338798,0.022608211,0.031463884,0.07831712,0.1877091,0.020330677,0.1585116,0.10034062
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,lypressin,BRD-K93331255-001-02-0,0.10954763,0.10994327,0.2556457,0.615178,0.95979905,0.33925405,0.23688795,0.5422972,0.17790817,0.35523102
Cc1cc(no1)C(=O)NNCc1ccccc1,isocarboxazid,BRD-K93332168-001-10-7,0.028714085,0.06889531,0.16061413,0.052501813,0.060221788,0.12695037,0.11051066,0.086537875,0.107441254,0.30228728
C[N+]1(C)CCC(CC1)=C(c1ccccc1)c1ccccc1,diphemanil,BRD-K93441486-067-12-8,0.021371726,0.015427,0.019478926,0.016926153,0.0127585335,0.04732878,0.011734747,0.0054895347,0.02403632,0.08854695
CCOC(=O)N[C@@H]1CC[C@@H]2[C@H](C[C@@H]3[C@@H]([C@@H](C)OC3=O)[C@H]2\C=C\c2ccc(cn2)-c2cccc(F)c2)C1,vorapaxar,BRD-K93442924-001-03-4,0.4280486,0.19083704,0.40852323,0.22271092,0.4513928,0.38282287,0.5562828,0.15687847,0.416019,0.51203364
Nc1nnc(c(N)n1)-c1cccc(Cl)c1Cl,lamotrigine,BRD-K93460210-001-22-9,0.62801784,0.58741236,0.7492391,0.689779,0.67063206,0.6003206,0.7658924,0.5432449,0.6949679,0.60291994
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)c1ncccn1,buspirone,BRD-K93461745-003-23-5,0.039409194,0.026391545,0.002071911,0.009863525,0.0029079197,0.029469008,0.013240304,0.005598286,0.023547895,0.048983395
C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,duvelisib,BRD-K93468883-001-02-0,0.50155085,0.651894,0.9078282,0.73428595,0.73108166,0.8681526,0.8184596,0.24470726,0.89733356,0.8985049
COc1ccc(cc1)S(=O)(=O)N(CCO)c1ccccc1CN(C)C\C=C\c1ccc(Cl)cc1,KN-93,BRD-K93480852-001-05-5,0.003485103,0.0043444377,0.0028032092,0.0021239007,0.008608407,0.038329195,0.0037698704,0.004183785,0.0061271763,0.050071534
CCC(C)(C)O,amylene-hydrate,BRD-K93502141-001-01-6,0.15345038,0.24982846,0.18559662,0.2037588,0.14488702,0.21381289,0.23691161,0.31675792,0.1255122,0.30798647
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,sulfamerazine,BRD-K93524252-001-23-9,0.512668,0.6542555,0.6785051,0.40339357,0.5014699,0.538425,0.5794734,0.5629421,0.5750212,0.5504857
Cc1ccc(cc1)S(=O)(=O)NCl,chloramine-T,BRD-K93546328-236-02-8,0.2440459,0.3222047,0.37575367,0.1218047,0.4824284,0.40857935,0.37420157,0.25234163,0.2565975,0.34809792
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,hydrocortisone,BRD-K93568044-001-30-4,0.034460116,0.0055983947,0.04621342,0.005691212,0.047448624,0.105762675,0.0034667805,0.009600153,0.008107105,0.1933972
CC(=O)Nc1ccc(OC(C)=O)cc1,diacetamate,BRD-K93611241-001-02-2,0.25624144,0.45705777,0.4769903,0.21030541,0.41347203,0.34488547,0.38104972,0.3716992,0.25726876,0.27772287
CC(C)Oc1ccc2c(c1)occ(-c1ccccc1)c2=O,ipriflavone,BRD-K93618743-001-20-2,0.11628487,0.16192527,0.121793285,0.1529039,0.15487799,0.2772485,0.30615774,0.072474025,0.2122226,0.23187344
CN(C)CCc1ccc(O)cc1,hordenine,BRD-K93631643-001-02-4,0.06730517,0.115624964,0.14937752,0.05611944,0.07891311,0.18663418,0.07538038,0.14554363,0.058883615,0.2142353
OC(=O)c1ccccc1O,salicylic-acid,BRD-K93632104-001-17-2,0.7404534,0.7799744,0.83538616,0.76278436,0.7491401,0.7374358,0.80037063,0.6967462,0.7278988,0.768993
CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3OCOc3c2)C1=O,tadalafil,BRD-K93645900-001-11-3,0.7292385,0.65518177,0.56588835,0.3803862,0.5118776,0.792891,0.53072137,0.66944015,0.67834836,0.50600964
Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(c1)C(=O)N[C@H](CO)c1cccc(Cl)c1,VX-11e,BRD-K93725829-001-03-8,0.090326756,0.016665868,0.13387056,0.487096,0.013451186,0.0552589,0.12340483,0.07904046,0.38111365,0.49768677
CC\C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,tamoxifen,BRD-K93754473-048-18-6,0.35121402,0.31011006,0.27582663,0.19005513,0.20733204,0.24026455,0.24031311,0.11307375,0.26055127,0.26754746
CCC(CC)O[C@@H]1C=C(C[C@H](N)[C@H]1NC(C)=O)C(O)=O,oseltamivir-carboxylate,BRD-K93767137-001-01-1,0.08192583,0.15722574,0.05342601,0.039637603,0.079419024,0.21995884,0.02560223,0.03052592,0.019346984,0.32714564
C\C=C(\C)C(=O)O[C@H]1C(C)=C[C@@]23[C@H](C)C[C@@H]4[C@H]([C@H](C=C(CO)[C@@H](O)[C@]12O)C3=O)C4(C)C,ingenol-mebutate,BRD-K93779381-001-01-9,0.07021902,0.010501016,0.12037027,0.021149408,0.017135767,0.5589272,0.056809075,0.03551843,0.03254935,0.29468435
CN(c1ccccc1CNc1nc(Nc2ccc3NC(=O)Cc3c2)ncc1C(F)(F)F)S(C)(=O)=O,PF-431396,BRD-K93788137-001-04-1,0.20837758,0.19626236,0.14268221,0.3887963,0.3724228,0.6634048,0.525865,0.54150164,0.1812638,0.6008416
CN([C@H](CN1CCCC1)c1ccccc1)C(=O)Cc1ccccc1,N-MPPP,BRD-K93806173-003-01-8,0.15647703,0.19673128,0.02005892,0.15476315,0.0603048,0.102698036,0.021307496,0.14845002,0.11319073,0.06526336
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,lindane,BRD-K93814253-001-04-3,0.51136917,0.5962906,0.6183208,0.6895734,0.63411546,0.48282582,0.6923545,0.6622427,0.7046487,0.58035797
C[C@@H]1C(=O)O[C@H]2[C@H](O)[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@@]33[C@@H](O)C(=O)O[C@H]3O[C@@]4(C(=O)O5)[C@@]12O,ginkgolide-B,BRD-K93816012-001-07-3,0.7157167,0.9193086,0.74456346,0.6776981,0.9547902,0.9462597,0.81594706,0.632653,0.550745,0.9677636
CN1C(=O)C[C@H](NC1=O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(N)=O,taltirelin,BRD-K93869735-001-01-1,0.114709444,0.00022625827,0.22200638,0.1934836,0.012106571,0.07944582,0.1225207,0.018033063,0.005511474,0.40894362
Cc1cn([C@@H]2O[C@H](CO)C=C2)c(=O)[nH]c1=O,stavudine,BRD-K93880783-001-26-6,0.64729434,0.756702,0.89622694,0.77506375,0.8626086,0.81568927,0.65833426,0.8725633,0.70189124,0.7671129
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C,stetaderm,BRD-K93900986-001-15-0,0.022172906,0.0034921933,0.0236646,0.00092009443,0.0026149994,0.065641984,0.003554517,0.0030438446,0.0020428086,0.060136136
CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cc(OCCN4CCOCC4)ccc32)no1,quizartinib,BRD-K93918653-001-08-9,0.83853185,0.7799481,0.6256776,0.8965827,0.61923033,0.86035717,0.5113406,0.75962454,0.42354795,0.5227199
CC(C)c1ccccc1-c1ncc(C)c(NCc2ccc(cc2)-n2ccnn2)n1,ML323,BRD-K93942811-001-01-3,0.033137515,0.018870393,0.030087888,0.017498095,0.029215602,0.06439532,0.026287071,0.014770799,0.028605103,0.061764315
CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)CO,safingol,BRD-K93944989-001-08-0,0.2029876,0.2485064,0.38431734,0.41637474,0.25339675,0.3916831,0.4644641,0.452317,0.27533907,0.59042645
CCCCCCCCCCC[C@@H](C[C@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@@H](CC(C)C)NC=O,orlistat,BRD-K94062100-001-04-3,0.23762232,0.1606736,0.17065743,0.19727941,0.33675325,0.36995274,0.2781,0.11991529,0.07708173,0.38662562
OP(O)(=O)CP(O)(O)=O,medronic-acid,BRD-K94072573-001-09-9,0.24789183,0.41258803,0.51168615,0.41994542,0.43727633,0.36512524,0.16630699,0.5418148,0.5670017,0.57472837
CCN(CC)C(=O)c1cccc(C)c1,diethyltoluamide,BRD-K94080537-001-09-7,0.057819508,0.09416981,0.06678205,0.05199368,0.030309105,0.16807985,0.091030344,0.10816166,0.023269963,0.14150058
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cccc(CN2CCOCC2)c1,OICR-9429,BRD-K94083718-001-01-9,0.1907569,0.010857826,0.037132062,0.06569181,0.07093906,0.21781692,0.047932863,0.30774698,0.048308242,0.35712126
CN1[C@@H](CCC1=O)c1cccnc1,cotinine,BRD-K94144010-001-13-9,0.13120338,0.22297134,0.31565976,0.13239883,0.13848467,0.16339183,0.29614595,0.11503629,0.056961834,0.2308373
ONC(=O)c1ccc(O)c(O)c1,didox,BRD-K94146583-001-01-6,0.9063913,0.84120864,0.9550971,0.88911897,0.94847554,0.73149365,0.9220573,0.8482767,0.9222303,0.7518808
Nc1cccc(c1)-c1cc2c(Oc3cccc(O)c3)ncnc2[nH]1,TWS-119,BRD-K94176593-001-09-4,0.2017473,0.31191543,0.09066936,0.077381864,0.35775742,0.42794824,0.11744023,0.3689846,0.16687328,0.49937934
COc1ccc(C(C)=O)c(O)c1,paeonol,BRD-K94239562-001-05-5,0.5145422,0.5690744,0.58910805,0.45241532,0.55458504,0.59292924,0.6000183,0.5447232,0.4674642,0.47627977
OC\C=C1/O[C@@H]2CC(=O)N2[C@H]1C(O)=O,clavulanate,BRD-K94250879-001-01-9,0.348985,0.82061154,0.66303873,0.24245697,0.54336333,0.5098865,0.18100801,0.5232406,0.22209987,0.51529044
Cn1c(COC(N)=O)ncc1[N+]([O-])=O,ronidazole,BRD-K94266545-001-23-3,0.8626842,0.9604598,0.9763599,0.9575159,0.97425777,0.9094662,0.9617517,0.9600382,0.96493715,0.8787988
COc1cccc(c1)N1CCN(CC1)C1=Nc2c(F)cccc2[C@H](CC(O)=O)N1c1cc(ccc1OC)C(F)(F)F,letermovir,BRD-K94288301-001-01-7,0.026936172,0.014839392,0.046155073,0.027340751,0.022329126,0.272842,0.013171614,0.11062906,0.019447166,0.091818124
C[C@H](N\C(NC#N)=N/c1cccc2ncccc12)c1ccccc1,A-804598,BRD-K94313941-001-03-9,0.90375686,0.98394394,0.92765766,0.9725283,0.8161687,0.8288445,0.9227204,0.7232127,0.89091754,0.8859679
FC(F)(F)c1cc(NC(=S)Nc2ccc(Br)cc2-c2nn[nH]n2)cc(c1)C(F)(F)F,NS-11021,BRD-K94342292-001-01-3,0.8554324,0.89099944,0.96627474,0.9416742,0.9347352,0.7280351,0.8428982,0.93886125,0.9616816,0.73263884
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,fluocinolone-acetonide,BRD-K94353609-001-20-8,0.035445314,0.37980518,0.05717325,0.02098179,0.33156866,0.09758628,0.031924415,0.12920728,0.18317284,0.624458
CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](CC(=O)c2ccccc2N)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCN)NC(=O)CNC1=O)[C@@H](C)CC(O)=O,daptomycin,BRD-K94358652-001-03-9,0.9992071,0.9966769,0.9980882,0.9866497,0.99540615,0.95114046,0.9955663,0.9759635,0.7711359,0.9987563
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)N3CCOCC3)c2c1,BML-190,BRD-K94379058-001-05-0,0.049066626,0.052424178,0.02839634,0.06915916,0.047385357,0.10540805,0.034839455,0.06714764,0.063556045,0.047461838
O[C@]1(CC[C@@H](CC1)N[C@H]1CCN(C1)C(=O)CNC(=O)c1cccc(c1)C(F)(F)F)c1ccc(cn1)-c1ncccn1,PF-04136309,BRD-K94420399-001-01-9,0.23518036,0.3964603,0.50226325,0.6320026,0.5377918,0.43386957,0.6769429,0.43490258,0.5016401,0.5316612
COc1ccc(cc1O)-c1cc(=O)c2c(O)cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc2o1,diosmin,BRD-K94436377-001-10-2,0.26304606,0.010100814,0.06568639,0.017253002,0.018056868,0.072358176,0.012197252,0.018523179,0.004762777,0.1178148
CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,mevastatin,BRD-K94441233-001-12-2,0.38030717,0.2542351,0.083265476,0.22790875,0.16530293,0.34542146,0.1250565,0.23982412,0.055431116,0.57023036
CC(=O)O\N=C1\C(=O)N(Cc2cc(Cl)ccc2Cl)c2ccc(Cl)cc12,LDN-57444,BRD-K94485812-001-01-1,0.1674096,0.15300807,0.25324088,0.26496327,0.28622365,0.46691194,0.5401938,0.20596625,0.09746583,0.49132887
C[C@]1(CCSC(N)=N1)c1cc(c(F)cc1F)-c1cncnc1,LY2811376,BRD-K94534639-001-02-5,0.20143913,0.37597573,0.52852374,0.19683051,0.90626585,0.802978,0.6433544,0.64175844,0.3789738,0.55094665
CCOC(=O)[C@@H](N)Cc1ccc(cc1)-c1cc(O[C@H](c2ccc(Cl)cc2-n2ccc(C)n2)C(F)(F)F)nc(N)n1,telotristat-ethyl,BRD-K94559059-091-01-6,0.36112255,0.4642002,0.6239486,0.8149527,0.63846374,0.50108564,0.66131043,0.86324114,0.5186557,0.645942
Cc1c(cnn1-c1nc(cs1)-c1cccc(c1)C(F)(F)F)C(=O)NCCCO,RWJ-50271,BRD-K94623186-001-01-5,0.45282438,0.25210243,0.77532464,0.764908,0.5115239,0.5654295,0.6067057,0.27594373,0.06587412,0.49536583
O[C@@H]1[C@H](Oc2cc(O)cc(O)c2C1=O)c1ccc(O)c(O)c1,taxifolin,BRD-K94649603-001-10-6,0.31326732,0.3278395,0.57729423,0.44281992,0.3790936,0.5930755,0.6659968,0.40187344,0.31876844,0.49627033
Oc1ccc2N(CCCc2c1)c1ccnc(Nc2ccc(cc2)S(=O)(=O)NCC2CC2)n1,pyrintegrin,BRD-K94659840-001-01-7,0.92989284,0.95750356,0.9471861,0.9195268,0.9109691,0.86578006,0.92048794,0.92723817,0.97693217,0.90179706
Oc1cc(O)c2C(=O)C[C@H](Oc2c1)c1ccccc1,pinocembrin,BRD-K94689771-001-09-0,0.51029545,0.64987105,0.54629004,0.5237728,0.39449835,0.6805679,0.5672858,0.5530223,0.28862578,0.61850375
OC(=O)c1cc(=O)c2ccccc2o1,chromocarb,BRD-K94720315-001-09-6,0.74798626,0.48138216,0.52265614,0.3330234,0.38078246,0.6277459,0.6880486,0.48415557,0.5314266,0.6334794
O=c1n2CCc3c([nH]c4ccccc34)-c2nc2ccccc12,rutaecarpine,BRD-K94723713-001-10-6,0.2811995,0.3781791,0.2924576,0.16800345,0.16452874,0.28385386,0.2935697,0.14951308,0.29406628,0.28520736
N[C@@H](CCC(=O)N[C@@H](CS[NH2+][O-])C(=O)NCC(O)=O)C(O)=O,(2s)-2-amino-5-({(1r)-2-[(carboxymethyl)amino]-1-[(nitrososulfanyl)methyl]-2-oxoethyl}amino)-5-oxopentanoic acid,BRD-K94780074-001-07-5,0.25931337,0.35075468,0.72779506,0.5904241,0.93161833,0.740657,0.44000763,0.5881158,0.40608376,0.901722
CCC1=C(C)NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc12,tofisopam,BRD-K94830213-001-01-3,0.4072301,0.41806135,0.3294165,0.31385228,0.24618465,0.29251027,0.34228346,0.43422192,0.38708583,0.3708078
OC(=O)c1cccc(c1)-c1noc(n1)-c1ccccc1F,ataluren,BRD-K94830329-001-03-0,0.3029365,0.3287817,0.26723152,0.13203616,0.23006548,0.48525855,0.6453998,0.40853143,0.47229844,0.47658446
CC(C)N1CCN(CC1)c1ccc(cc1)C(=O)c1c(sc2cc(O)ccc12)-c1ccc(O)cc1,Y-134,BRD-K94832621-001-02-3,0.46230915,0.4857023,0.44202718,0.6670986,0.7167092,0.55214924,0.41040495,0.40345532,0.5040677,0.5347155
Nc1nncs1,aminothiadiazole,BRD-K94837153-001-01-0,0.23159607,0.23934686,0.3855984,0.26081362,0.16394877,0.34493673,0.24059676,0.28835747,0.1875756,0.3128214
NC(=O)Nc1ccc(cc1)[As](O)(O)=O,carbarsone,BRD-K94848716-001-11-6,0.7606227,0.4680911,0.70362186,0.5894865,0.68843424,0.63601923,0.7097833,0.6886805,0.58398956,0.58534473
COc1cc(ccc1Nc1cc(Nc2ccccc2S(=O)(=O)C(C)C)c2cc[nH]c2n1)N1CCC(O)CC1,Mps1-IN-1,BRD-K94853001-300-01-7,0.049797878,0.02992039,0.09087938,0.068296455,0.056135163,0.10405,0.09955999,0.046105806,0.07794532,0.27577558
CCCCCCCCCCCCCCCCOc1nc2ccc(C)cc2c(=O)o1,cetilistat,BRD-K94863486-001-01-4,0.23826765,0.35928267,0.30150777,0.5288558,0.19565032,0.36115545,0.33499956,0.2681802,0.17722188,0.43673626
Cc1cc2nc3ccc(cc3sc2cc1N)=[N+](C)C,tolonium,BRD-K94882685-003-09-2,0.45982593,0.5412521,0.63660663,0.5051565,0.33766517,0.77513766,0.43601564,0.7933062,0.7281379,0.5182733
COc1ccc2NC(=O)\C(=C/c3cnc[nH]3)c2c1,SU9516,BRD-K94883909-001-17-7,0.22088404,0.28715435,0.46416956,0.4280254,0.49595964,0.45393816,0.53508663,0.33937502,0.33123043,0.43678123
Cc1nc(=O)c2CSCCc2[nH]1,DR-2313,BRD-K94920105-001-03-9,0.23740202,0.28713804,0.49926376,0.17200106,0.30160627,0.52192295,0.21713611,0.1700349,0.0899707,0.4343744
CC(=O)c1ccc2OC3(CC3)C(=O)c2c1,spizofurone,BRD-K94934625-001-01-5,0.56470585,0.5226689,0.47607082,0.5523228,0.5709378,0.6021399,0.62792283,0.5610434,0.5231564,0.5222535
COc1cc(C[C@H](C)[C@H](C)Cc2ccc3OCOc3c2)ccc1O,macelignan,BRD-K94948151-001-07-4,0.5413215,0.62792325,0.5889233,0.4607335,0.4101379,0.6375995,0.40408826,0.5440886,0.32660395,0.7211289
CC(C)Cn1c2nc[nH]c2c(=O)n(C)c1=O,IBMX,BRD-K94979336-001-20-0,0.4679254,0.3101055,0.7836125,0.4920914,0.49131212,0.5195896,0.526605,0.20665395,0.24003322,0.56768405
CC1(C)CC(O)CC(C)(C)N1O,tempol,BRD-K95053546-001-01-9,0.39210376,0.47506723,0.5040679,0.35877007,0.3026563,0.42668906,0.65917736,0.4069678,0.3642181,0.46121398
COC(=O)\C=C\C(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC1CC1)c45,beta-funaltrexamine,BRD-K95110148-003-01-5,0.39305034,0.8046259,0.9280489,0.93562907,0.37065685,0.7898724,0.62140125,0.69928926,0.44943893,0.81874156
O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(cc2)-c2ccc3occc3c2)C1,GSK2194069,BRD-K95123482-001-01-6,0.22054604,0.19225936,0.07372956,0.39090934,0.45403504,0.43792406,0.16736665,0.2421078,0.2414824,0.517999
Cn1ncnc1[C@@H]1[C@H](Nc2cc(F)cc3c2c1n[nH]c3=O)c1ccc(F)cc1,talazoparib,BRD-K95142244-001-01-5,0.0061580036,0.006842209,0.010421721,0.005499217,0.019298242,0.046795502,0.0020453786,0.022653084,0.008418322,0.09907664
Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)\C=C\c2cccnc2)cc1,tucidinostat,BRD-K95216408-001-02-9,0.1290455,0.26912054,0.086900815,0.13188387,0.0974136,0.2757635,0.038252797,0.038490195,0.14885893,0.5102826
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O,probenecid,BRD-K95237249-001-25-7,0.007593297,0.024410142,0.0111532705,0.010452576,0.016219033,0.1151514,0.038928837,0.015895102,0.024731562,0.17333119
CN1C[C@H]2[C@H](C1)c1cc(Cl)ccc1Oc1ccccc21,asenapine maleate,BRD-K95260951-050-03-1,0.11170329,0.040994987,0.1010383,0.020623188,0.13312541,0.18868367,0.086108394,0.062804505,0.13803034,0.09970793
COc1cc(Br)c(cc1OC)S(=O)(=O)Nc1ccc(Cl)c(O[C@@H]2CCN(C)C2)c1,SB-657510,BRD-K95292280-001-01-3,0.26471242,0.1783478,0.21024135,0.1297841,0.31884727,0.35565376,0.2550274,0.0797158,0.13869834,0.40080994
C\C=C(\C(=C\C)\c1ccc(O)cc1)/c1ccc(O)cc1,dienestrol,BRD-K95309561-001-24-7,0.39431277,0.5695721,0.41914794,0.4222524,0.4722122,0.4501729,0.35679498,0.47342724,0.39714256,0.43448758
CN1C(=O)N(C[C@@H]([C@@H](CC2CCCC2)C(=O)N2CCCCC2)C(=O)NO)C(=O)C1(C)C,cipemastat,BRD-K95362002-001-01-1,0.37319583,0.38955572,0.3237111,0.4054322,0.03816713,0.15959628,0.26125515,0.31561333,0.6197178,0.35734874
C[C@]12CC[C@H]3[C@@H](CC(=O)[C@H]4C\C(CC[C@]34C)=N\OCCN)[C@@H]1CCC2=O,istaroxime,BRD-K95412502-003-01-5,0.002789141,0.0042674765,0.0066719423,0.005933628,0.008666075,0.07031538,0.0058766822,0.010148564,0.0034390027,0.11741973
Cc1[nH]c(\C=C2/C(=O)Nc3ccc(cc23)S(=O)(=O)Cc2c(Cl)cccc2Cl)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,PHA-665752,BRD-K95435023-001-07-7,0.16333638,0.20932958,0.109076574,0.18865773,0.161474,0.43594423,0.32183325,0.2888194,0.4835946,0.79395676
CCCCCCCC\C=C/CCCCCCCC(=O)NCCc1ccc(O)c(O)c1,OLDA,BRD-K95523387-001-09-6,0.54039115,0.47089106,0.7054813,0.67874473,0.63858086,0.58086026,0.5954713,0.5945126,0.70116246,0.623416
O=C(\C=C\c1ccc2ccccc2n1)c1ccncc1,PFK-015,BRD-K95573441-001-01-2,0.45085287,0.7716501,0.6722104,0.77681863,0.48159862,0.67226315,0.82082546,0.7375916,0.64651763,0.7472161
CC(C)NCCN(C(C)C)S(=O)(=O)c1ccc(Cl)cc1Cl,RN-1734,BRD-K95581532-001-01-5,0.014723142,0.017318679,0.029028049,0.010600753,0.005775395,0.06352958,0.020398738,0.020189408,0.016608289,0.09279839
CC(C)NC[C@H](O)COc1cccc2[nH]ccc12,pindolol-(-),BRD-K95598440-001-09-3,0.063219324,0.04627725,0.1494323,0.04544057,0.06833802,0.08622165,0.16189621,0.047635894,0.02930987,0.12632029
CC(C)n1c2ccccc2c2c(C)c(NC(=O)N3CCOCC3)ccc12,NPY-5RA972,BRD-K95600043-001-01-5,0.14399108,0.1466674,0.073053956,0.045542646,0.09060449,0.22908537,0.15700467,0.12048171,0.083192766,0.14275184
CC(C)(C)c1cc(O)c(cc1O)C(C)(C)C,BHQ,BRD-K95603879-001-07-5,0.3826887,0.43239644,0.5161553,0.39361545,0.3745563,0.49710056,0.42019385,0.5105401,0.2955721,0.5862404
